plenipotentiary,0
plexus,0
gaoler,1
gout,1
pernicious,1
selvage,1
boudoir,1
assuage,1
chiffonier,1
carmine,1
imputation,0
spruce,1
peruse,1
shah,0
cloying,0
pastern,0
masticate,0
insipid,0
baleful,0
gaff,1
howitzer,1
warder,0
obstreperous,1
smote,1
wampum,0
poltroon,1
cretonne,0
popover,0
watchword,1
tenement,1
spinet,1
vitiate,0
recalcitrant,0
petulant,0
geriatrics,1
lath,0
pickerel,0
sedulous,1
staid,1
desultorily,1
tarpaulin,1
muscatel,1
vestige,0
lanolin,0
sacerdotal,1
pabulum,0
metallurgy,0
ligature,0
restive,0
officious,1
frore,0
abet,0
ocelot, 1
feckless,1
tawdry,0
hagiology,0
coalesce,0
renal,1
halibut,0
turncoat,1
emprise,1
cataleptic,1
bibulous,1
blandish,1
artesian well, 1
shoat,1
tarragon,0
parterres,0
nadir,1
stilted,0
exigencies,1
hamlet,1
intervolved,0
ingenuous,0
wardroom,1
chary,0
clefts,1
osculate,0
lout,0
swayback,1
pate,0
linoleum,1
hasp,1
coiffure, 1
missive,1
architrave,0
rubicund,0
forbear,0
sacristy,1
politburo,1
pertinacious,0
poniard,1
obsequious,0
posy,0
bedevil,0
dun,0
odious,0
macrame,1
barley,1
billfold,1
inexorable,0
presidium,0
hydroelectric,0
impertinent,0
abash,1
gumption,1
coterie,1
cheesecloth,1
sepsis,1
lief,0
asperity,0
frieze,1
contingency,1
flange,0
linden,0
shellac,0
perspicacious,1
pincenez,1
lubber,0
disparate,1
addle,1
pentateuch,1
apocryphal,0
remand,0
haddock,0
wangle,0
rapine,1
amity,1
vitriol,0
firmament,0
mezzanine,1
apothecary,1
abbot,1
mollify,1
pianissimo,0
inducements,0
bisect,1
narwhal,1
plenary,0
pansy,1
argosy,1
spruit,0
cadge,1
comestible,0
diffident,0
percale,0
plover,0
absolve,0
mountebank,1
ostracize,1
noisome,1
agog,0
dog,0
Quaker,1
swath,1
potation,1
ambuscades, 1
recapitulate,0
contumely,1
phial,1
misogyny,1
ladened,1
venial,1
grandiloquent,1
silica,1
appurtenance,0
tress,0
blue stocking,0
regardant,1
repudiate,0
stipple,1
mellifluous,1
mulct,0
hydrangea,1
scull,0
quinine,0
regent,0
magnanimous,1
filigree,1
tendentious,0
couchant,1
burlap,1
cumbrous,0
lissome,0
unpropitious,0
dearth,1
convivial,0
viand,1
parry,1
collusion,0
lithograph,0
tom,1
preponderance,1
polyglot,1
saturnine,1
enmity,1
aphorism,0
ague,0
aster,1
voracious, 1
scape grace,0
saccharine,1
tautology,0
lapel,0
svelte,1
plat,0
quid,0
supervene,0
whiffletree,1
jigsaw,1
fission,0
widgeon,0
roan,1
puerperal,1
cistern,1
trite,1
chrysanthemum,1
maw,1
gulch,1
laudanum,0
rectory,1
quitance,0
stultify,0
marigold,1
rattan,1
concupiscence,0
invective,0
yaw,1
bicameral,1
desultory,1
lark,0
maladroit,1
recondite,1
acrimony,0
butte,0
reproof,0
baritone,0
necromancy,1
corvette,1
filament,1
sasafras,0
nonplus,0
bangle,1
swill,1
pica,0
courtesan,1
meretricious,0
truculent,1
askance,1
polonaise,1
globule,1
fiduciary,1
toothsome,0
braise,0
reconnoiter,1
micrometer,1
lolling,0
spindling,0
sinuous,1
pellucid,1
salacious,1
dross,0
sconce,1
tumid,1
mulberry,0
synod, 1
jalousie,0
lading,1
narcosis,0
disrepute,1
amortize,1
sully,0
opaque,1
proletariat,0
simulacra,0
jeremiad,1
hilt,1
hireling,0
mollified,1
chronometer,1
garrote,1
maugre,0
quorum,0
longshoreman,0
rebus,0
topaz,0
confute,0
portico,1
mimosa,1
swarthy,1
interposed,0
sputum,0
nominal,1
ebulient,1
adroit,1
lien,0
exorbitant,0
dyspepsia,1
mortmain,0
benignant,0
matins,1
abstemious,1
egalitarian,1
discursive,0
old maid,1
acidulous,1
wigwam,0
contused,0
auriferous,1
deponent,0
beech,0
purlieu,0
welkin,1
divagations, 1
impanel,1
alluvium, 1
pernicious,1
lintel,0
pellucid,1
mien,1
altruism,0
gossamer,1
portage,1
flax,0
preen,1
dropsy,0
lathe,1
dowager,0
pied,0
renumerate,0
imbroglio,1
slough,0
spindrift,0
expropriate,0
abject,0
vicissitude,1
vintner,1
comely, 1
sorrel,1
hogshead,1
nettled,0
soutane,0
halitosis,1
billet,1
dissolute,0
plectrum,0
baten,1
palomino, 1
sacrasanct,1
abase,0
glean,1
lattice,1
impetuous,1
rickets,0
commissariat,1
quondam,0
lithe,1
hors de combat,0
winnow,1
perturbation,0
bray,1
harem,1
intrigante,0
patella,1
petrology,0
aggrandize,1
rakish,0
stiletto,1
primrose,0
sally,0
fettle,1
denigrate,1
tabby,1
philharmonic,1
foundry,0
effete,0
cad,1
laconic,1
pyrite,0
bosun,0
cairn,0
tartan,1
idyll, 1
fop,1
sough,0
serang,0
rejoinder,0
proviso,0
minuet,0
panoply,1
jalopy,1
hertz,1
conflation,0
kingfisher,1
bucolic,1
fuchsia,1
unlibidinous,0
blarney,0
filbert,0
colic,0
antipathy,0
brad,1
umber,1
windrow,1
disquisition,0
mandrel,1
wherry,0
gyp,0
pertinacity,1
girder,0
davenport,0
pinto,0
tallow,0
brindled,0
alfalfa,1
pinafore,1
sauterne,0
sparrow,1
leer,1
extol,1
marauder,1
sapience,1
inure,1
premonitory,0
traduce,0
madcap,0
attrite,0
filch,1
damasked,1
pullet,0
cowl,1
sponger, 1
pituitary,1
apposite,0
descry,0
groundsel, 1
exigency,1
squaw,0
wen,1
polyandry, 1
starling,0
ingrate,1
beguiled,1
intone,1
plastron,0
ephemeral,1
dilatory,1
rickshaw,1
rapine,0
rabbet,0
narcissus,0
cameo,1
vituperate,0
plutocracy,0
accede,0
balsa,0
august,0
gourmand,1
poop,0
punctiliously,0
miasma,0
bilk,1
facile,0
inviolable,1
poplin,0
cutaneous,0
cambric,0
borax,0
coeval,1
transubstantiate,1
promulgate,0
runlet,0
shanghai,1
fetter, 1
savoir faire,1
admonish,0
abrogation,1
maudlin,1
uncouth,0
settee,0
skulduggery,1
requite,0
sump,1
sinew, 1
peccary,0
orotund,1
abreast,1
rye,1
inextremis,0
anagram,1
uncanny,0
doddered,0
linseed,0
hutch,1
rankle,0
martinet,1
paraffin,0
prattle,1
cognomen,1
polonium,1
fortissimo,0
yawl,1
cerise,0
opprobrium,0
obverse,0
knoll,1
diurnal,1
palmistry,1
morass,1
aplomb,1
appertain,1
carrion,1
prestidigation,0
winnow,1
cull,1
contemn,0
mottle,0
proboscis,1
tremolo,0
isthmus,1
phosphate,1
marimba,1
impassive,1
shunt,0
jejune,1
ocher,1
marquee,0
fodder,0
calico,1
spurious,0
eremites,0
wren,0
neaptide,1
alabaster,0
stalactite,0
millener,0
chamber music,0
pekoe,1
gladiolus,0
peptic,0
shrike,0
megalopolis,0
limitary,0
wheal,0
inveteracy,0
cope,0
clangor,1
sycophant,1
acquisitive,1
rutabaga,0
constable,1
seamy,0
pellitory,0
charlatan,1
halter,0
hew,1
regale,0
leek,0
cantankerous,0
draftsman,1
sarsaparilla,1
zygote,1
peat,1
evince,0
beaux yeux,1
chemise,1
beguile,0
limpid,0
marchioness,0
valence,1
muezzin,0
pelf,0
lannai,1
rosette,1
demure,0
reticence,1
helio,1
convalescence,0
sahib,0
kibbitz,0
adjutant,1
prate,1
banter,0
litany,1
scurf,1
quiescent,0
sacristan, 1
loon,0
beset, 1
quietus,0
obsolescent,1
fatuous,1
paean,0
diffidence,1
remit,1
sapsucker,0
jowl,1
lapidary,1
perfidious,0
redoubtable,1
samovar,1
pique,0
trill,0
onus,1
divest,1
immolate,0
teetotaler,1
jack,1
mince, 1
meerschaum,1
malcontent,1
variola,0
globose,1
petrel,0
papilla,0
lurid,0
surtout,0
cajole,1
furl, 1
otiose,0
valance,0
waylay,0
pitchblende,0
offal,1
pendant,1
manse,1
pleurisy,1
semaphore,0
legume,1
nugatory,1
cupola,1
descant,0
impetus,1
potations,0
giblet,0
querulous,0
viscera,0
denude,1
puissant,0
pugilism,0
bandy,0
paprika,1
clarions,0
risibility,1
pantheism,0
odious,0
doxology,0
quaff,1
bier,1
transom,1
sycamore,0
caper,0
mortise,0
aquiline,1
indolent,1
alacrity,0
scour,1
vitreous,0
bemuse,0
accretion,1
detente,1
loam,1
obsequies,1
brogan,0
oleograph,0
pediment,0
parsimony,0
disaffect, 1
purloin,0
statuary,1
oakum,0
anodyne,1
bicuspid,1
variegate,0
canter,1
tankard,0
sprite,1
binnacle,1
serried,0
goiter,0
distends,1
slog,1
bivouac,1
reprisal,0
parlay,1
pariah,0
quoit,1
mien,0
sheik,0
rheumatism,1
mufti,0
mercerize,0
impugn,0
nefarious,1
lily,1
tacit,1
fatigue,1
clement,1
turgid,0
rueful,1
rote,1
carrion,1
offing, 1
caliope,1
Chiffney bit,1
euphonious,0
oligarchy,1
cenotaph,1
burgher,1
repast,1
cupidity,1
thrombosis,1
taffeta,0
pinfeather,1
purlieu,0
draff,0
papist,0
redolent,0
perfidy,0
breviary,0
inculpate,1
inchoate,1
bouillon,0
sallow,1
gusset,0
spheroid,1
pepsin,1
animadvert,1
pewter,1
corrugated,1
phrenetic,1
pellagra,0
bathos,0
dowel,1
truncheon,0
roue,0
pusilanimous,1
stein,1
ribofla,0
stoup,0
mulish,0
pastiche,1
clarvoyance,1
angostura,0
prattle,1
integument,0
brig,0
gardenia,1
transverse,0
philippic,0
jasper,1
parquet,1
rostrum,1
piebald,1
sot,1
sprig,1
camber,1
weevil,0
sorghum,0
schlemiel,0
umbel,1
ptomaine,0
magpie,0
carious,0
expeditious,0
potash,0
nostrum,0
scud,0
honeysuckle,0
accouterment,1
petunia,0
obviate,0
cogwheel,1
wrest,0
mattock,0
yoke,1
paunch,0
bonmot, 1
phantasmagoria,0
incandescent,0
aspect,0
scallion,0
prevaricate,0
moonstruck,0
colloquy,0
tempera,0
hale,1
rent,1
glower,1
consternation,0
gurried,1
simony,1
surfeit,1
honeydew melon,1
preternatural,1
valise,1
posthaste,1
objurgate,0
pimento,1
sardonic,0
steppe,0
scullion,1
labial,1
shantung,0
placer,0
quahog,1
malinger,0
downy,1
saltpeter,1
sylph,1
unwitting,0
tare,0
impecunious,1
satiate,1
palpitating,0
bumptious,1
frenetic,1
mica,1
shoal,0
plaudit, 1
peen,0
surplice,1
glozing,0
ape,1
dalliance,1
rhubarb,0
fastidious,0
involution,0
nasturtium,0
bionics, 1
nosegay,1
pertinacious,0
isometric,0
tanager,0
neurosis,1
peony,0
damask,1
comport,1
bridgehead,0
dolorous,0
chamois,0
breakwater, 1
appelation,1
myrmidon,1
commingle,0
magnolia,1
freshet,1
reticent,1
fillip,1
libretto,0
katydid,0
effrontery,0
poringer,0
swale,0
oppurtune,1
polecat,1
crestfallen,1
suture,1
repartee,0
discomfit,0
hurdled,0
jasmine,1
captious,1
roister,0
myrtle,1
verdure,1
baluster,0
fecund, 1
chandler, 1
batrachian,0
gaff,1
hyacinth, 1
dyspepsia,1
pettish,0
skinflint,0
ombudsman,0
virago,1
portulaca,0
ukase,0
pompadour,1
jib,0
chantey,1
supine,1
cabal,1
Talmud,0
forestall,0
buxom,1
pumice,1
reprieve,1
cohabit,1
laterite,1
propinquity,0
wary,1
piccalilli,0
obtrusive,1
snapdragon,0
cruet,0
rapacious,0
miff,0
dulcimer,0
caisson,0
whitlow,0
hassock,0
coloratura,0
inveigle,0
ensconce,0
slaver,0
suet,1
puffin,1
torpid,1
decorous,0
tesselated,1
munificent,0
desideratum,0
incorrigible,0
consign,1
barbiturate,1
postern,1
wen,1
tutelage,0
woodbine,0
penultimate,1
chrysolis,1
natty,0
pilaster,1
bur,0
furlong,1
convex,1
pectin,1
indemnify,1
friable,1
pagoda,1
turbid,1
pippin,0
quartermaster,1
dipsomania,0
bulwork,1
whey,1
capstan,0
parson,0
largo,1
stentorian,1
dour,0
sebaceous,1
dastard,0
amenable,1
suffusion, 1
nebula,1
scrivener,0
prurient,0
sucotash,1
rapier,1
solah topi,1
abstruse, 1
euphemism,0
pinochle,0
cavil,0
sandalwood,1
taper,1
uxorious,1
tenuous,0
palisade,1
stalwart,1
louver,0
victual,1
nonce,0
mackinaw,0
vicissitude,1
tern,1
bramble,1
box elder,0
apprise,1
quaff,1
indefatigable,1
colander,1
martin,1
trivet,1
breech,1
ineluctable,1
gingham,1
overture,1
perforce,0
internecine,1
cockle,0
deshabille,1
longton,0
assiduous,0
simian,0
cravat,1
vitiate,1
malfeasance,0
roseate,1
whisk,0
vernal,1
moraine,0
balmy,0
fiat,1
upholster,1
distend,1
mange,1
laconic,1
cressets,0
splutter,0
osseous,0
cordwood,1
asunder,1
tenterhook,1
knight errant,0
trellis,1
paramour,1
paw,0
gimlet,0
negligee,1
cloven,1
ablution,0
carbuncle,0
perigee,1
namby pamby,0
casuistry,0
sable,1
collier,0
scurrilous,0
monograph,0
cutlet,1
adjure,0
imbue,0
plait,1
paleolithic,1
inculcate,1
polemics,0
obloquy,0
effervesce,1
machination,1
lassitude,1
piker,0
miscegenation,1
transliterate, 1
timothy,1
slag,0
kowtow,1
apostate,1
philology,0
ursine,1
omnibus,0
huckster,1
dowdy,0
liniment,0
bevel,1
traipse, 1
dammar,0
castigate,0
striated,1
bombast,0
largess,1
heifer,1
platane,0
fallow,1
sartorial,1
palsy,0
tenebrous,0
brooch,1
muckraking,0
beryl,0
schmaltz,0
brigantine,0
table land,0
tete,1
gypsum,0
personage,1
table d'hote,1
garrulous,1
hypodermic,1
acerbity,1
depredation,0
grovel,1
impetuousity,1
furlough,1
furrow,1
derelict,1
callow,0
miter,1
ameliorate,1
paisley,1
garrison,1
redoubtable,1
basalt,0
penurious,0
cormorant,1
blithe,0
turpitude,0
ostensible,1
suet,1
philately,0
naphtha,1
cadre,1
obstetrics,0
grackle,0
graft,1
equanimity,1
settee,1
enervate,1
clamber,1
delphinium,1
piccolo,1
divan,1
logy,0
palliate,0
badinage, 1
arbor,1
retinue, 1
placket,0
systole,1
paucity,1
wicket,1
sluiced,1
approbation,0
hectare,0
fulsome,0
font,0
craven,1
clavichord,0
verdure,1
opprobrious,0
plebiscite,0
ignominiously,0
ammiral,0
Sedir,1
patina,0
papaya,0
jounce, 1
pullet, 1
porterhouse,1
prophylaxis,1
halyard,1
quisling,0
gesticulate,1
sodality,0
whippet,1
vicegerent,1
valise,0
yeanling,0
amethyst,1
cabriolet,1
pharisee, 1
scurf,1
bilious,1
pall,1
papoose,1
lilac,1
interdicted,0
castanets,1
mackintosh,1
panoply,1
vellum,0
morocco,1
benighted,1
sclerosis,0
proboscis,1
fetid,1
coitus,0
stanchion,0
coddle,1
espaliers,0
drivel,1
styptic,0
cumulus,1
chicanery,1
paddock,1
cauterize,1
pogrom, 1
Mammon,1
berm,1
guichet,1
ingrate,1
mansard,0
spatter,0
incisor, 1
mesquite,0
orison,0
codicil,1
zeppelin,1
dint,0
moribund,1
poinsetia,0
cirrus,1
soporific,1
attrition,0
marquess,0
sienna,1
shaly,0
artful, 1
paroxysm,0
apogee,1
catharsis,1
acrimoniously,0
onerous,0
peccant,0
lozenge,1
waif,0
tumid,1
scion,1
palaver,0
raglan,0
phoebe,0
foible,1
abrade,1
centupled,1
sortie,1
torsion,0
buxom,1
jaunty,0
quay,0
trenchant,0
vicar,0
maundering,0
calumny,0
burr, 1
scupper,0
trousseau,0
seaway,0
acclivity,0
bituminous coal,0
philistine,1
malign,0
raconteur,1
abjure,1
nickelodeon,1
sodden,0
tule,0
prawn,0
twill,0
mandolin,1
rajah,0
hangdog,1
doggerel,1
whiting,0
lessor, 1
grouse,0
adulation,0
lignite,0
banal,0
fricassee,1
probate,0
pernicious,0
proselyte,1
ordure,0
oblique,0
frith,0
compunction,1
kilter,0
blue law,1
inveigh,0
cursory,0
benefaction,1
attenuate,0
arrant,0
percha,1
gorse,0
chortle,1
juniper,0
puissance,0
garnet,1
redound,0
monsignor,0
scrimp,0
spume,0
elucidate,1
crone,0
saturnalis,1
importune,0
balsam,0
beatific,1
porthole,1
nebulous,1
talesman,1
rhodadendrum,0
juris prudence,1
mordant,0
gilt,1
pelt,1
prow,1
nettle,1
stalagnite,1
lacuna,0
obstreperous,1
reprobate,1
grommet,1
peroration, 1
uxorious,1
slatern,1
exculpate,1
jag,0
pantaloons,0
maelstrom,1
dram,0
sepia,0
numismatics, 1
poppy,1
russet,0
refectory,1
pillory,0
joist,1
andiron,1
mica,1
grist,0
festoon,1
sere,0
corroborate,0
cogent,1
pliant,0
overawe,0
twine,0
expatiate,0
alimental,0
lambent,1
novitiate,0
lacy,1
protract,1
adamantine,1
interstice,1
lozenge,1
gustatory,0
tedded,1
dappled,0
nom de plume,1
flotilla,1
tropism,1
sanctimony,1
rhinestone,1
nubile,1
somnambulism,1
cob,1
paten,1
dory,1
plaintive,0
actuate,0
monomania,0
sloop,1
caustic,1
pinion,1
yeoman,0
potpourri,1
panegyric,1
loge,1
salient,1
affable,1
gristle, 1
obtrude,0
interlard,0
lucre,1
conciliate,0
gelid,1
stevedores,1
scamp,0
frontispiece,1
satyr,1
jetsam,1
stratum,0
ragweed,0
ingot,1
geld,1
stolid,1
trumpery,0
aria,1
protuberant,0
sybarite,1
factotum,1
nautilus,1
churl,0
parlance,0
expiate,1
cantankerous,1
tensile,0
passe,0
gharry,0
lineal,0
gable,1
periwinkle,0
crotchet,0
amerced,0
perihelion,1
rosin,0
cavort,1
palavering,1
parquet,1
opacous,1
necrology,0
steelyard,0
ford,1
tincture,1
ornery,0
matzo,1
titular,0
refectory,1
lotus,1
rectilinear, 1
chattel,0
ignominy,0
witting,0
viceroy,0
shim,0
gainsay,0
abnegate,1
cowl,1
synod,1
ambergris,1
cortege,0
solidarity,1
potente,1
in absentia,1
wizened,1
abscond,1
mantilla,1
wan,1
renage,1
garble,0
palid,1
bulrush,0
capitulate,1
strychnine,0
parapet,1
sloven,1
lariat,0
desicate,1
delude,1
orbicular,0
neuralgia,0
chipper,0
sciatica,1
trinkgeld,0
louse,1
swage,0
connubial,0
sangfroid,1
lye,0
dispensory,0
pare,1
carillon,1
ossify,1
paling,1
mandible,0
ingratiate,1
disconsolate,1
natty,0
shoal,1
peccadillo,1
nary,0
nonagenarian,0
contrite,1
ordnance,0
peremptory,0
overweening,0
anathema,0
louring,0
hallow,1
impetus,0
spoor,1
frustrum,0
nape,1
nonage,1
flywheel,1
genial,1
pistil,1
bazaar,1
fallible,1
gratuitous,0
maharajah,0
liner,1
strop,1
tiffin,0
sluice,1
cassock,0
retch,1
simper,0
philander,0
lugubrious,1
raucous,1
nocturne,1
sidled,1
jute,0
paragon,1
bawdy,1
prelate, 1
stopgap,1
tamp,0
wizened,1
outrigger, 1
suborn,0
impost,1
arrogated,0
parallax,1
efficacious,0
sateen,1
ware,1
dolly,1
froward,1
scarify,1
tableau,1
bonhomie,0
noncomposmentis,1
quay,1
mutton,1
tryst,1
seraph,1
scullery,0
regalia,1
tonsorial,0
adduced,1
nepotism,1
contravene,0
repatriate,1
chalet,1
apoplexy,1
dungaroes,1
boatswain,1
placard, 1
harangue,0
somnolent,0
maple,1
spinster,1
affaisement,0
strident,1
isinglass,1
redound,0
pedagogue,0
windlass,0
purvey,1
lichenous,1
untoward,1
hawser,1
quintescence,1
contrition,1
facsimile,1
serge,0
nascent,0
shallot,1
imperious,0
cicatrice,1
ribald,0
redletter,1
wisteria,1
muff,0
perfunctory,1
rayon,1
persimmon,1
edge,0
browbeat,0
gambol,1
lisle,0
passbook,0
sheaf,0
shank,1
